venue_id,venue_name,category,area,listing_url,website,phone,badge_url,email_template
"real-divers-pattaya","Real Divers Pattaya","watersports","Pattaya — boat departures from Bali Hai Pier","https://pattaya-gym.com/gyms/real-divers-pattaya/","https://www.real-divers.com/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Real Divers Pattaya

Hi Real Divers Pattaya team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/real-divers-pattaya/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"regents-international-school-pattaya","Regents International School Pattaya (Sports)","kids-youth","Pattaya / Eastern Seaboard","https://pattaya-gym.com/gyms/regents-international-school-pattaya/","https://www.nordangliaeducation.com/risp-pattaya","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Regents International School Pattaya (Sports)

Hi Regents International School Pattaya (Sports) team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/regents-international-school-pattaya/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"renaissance-pattaya-resort","Renaissance Pattaya Resort & Spa","fitness","Na Jomtien","https://pattaya-gym.com/gyms/renaissance-pattaya-resort/","https://www.marriott.com/en-us/hotels/pyxbr-renaissance-pattaya-resort-and-spa/overview/","+66 38 259 099","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Renaissance Pattaya Resort & Spa

Hi Renaissance Pattaya Resort & Spa team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/renaissance-pattaya-resort/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"royal-varuna-yacht-club","Royal Varuna Yacht Club","watersports","Pratamnak Hill","https://pattaya-gym.com/gyms/royal-varuna-yacht-club/","https://www.varuna.org/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Royal Varuna Yacht Club

Hi Royal Varuna Yacht Club team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/royal-varuna-yacht-club/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"rusich-club-football","Rusich Club Pattaya (HSIF Thailand)","kids-youth","Pattaya","https://pattaya-gym.com/gyms/rusich-club-football/","https://rusich.club/en/home_en/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Rusich Club Pattaya (HSIF Thailand)

Hi Rusich Club Pattaya (HSIF Thailand) team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/rusich-club-football/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"sailbreeze-ocean-marina","SailBreeze Sailing School @ Ocean Marina Yacht Club","watersports","Na Jomtien — Ocean Marina Jomtien","https://pattaya-gym.com/gyms/sailbreeze-ocean-marina/","https://www.sailbreeze.org/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — SailBreeze Sailing School @ Ocean Marina Yacht Club

Hi SailBreeze Sailing School @ Ocean Marina Yacht Club team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/sailbreeze-ocean-marina/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"sanctuary-of-truth","Sanctuary of Truth — Wood Temple & Cultural-Sport Park","clubs","Naklua / North Pattaya","https://pattaya-gym.com/gyms/sanctuary-of-truth/","https://sanctuaryoftruthmuseum.com/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Sanctuary of Truth — Wood Temple & Cultural-Sport Park

Hi Sanctuary of Truth — Wood Temple & Cultural-Sport Park team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/sanctuary-of-truth/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"seafari-padi-dive","Seafari PADI Dive Centre","watersports","Behind Mike's Mall — 2 min from Pattaya Beach Road","https://pattaya-gym.com/gyms/seafari-padi-dive/","https://seafari.co.th/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Seafari PADI Dive Centre

Hi Seafari PADI Dive Centre team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/seafari-padi-dive/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"siam-bayshore-tennis","Siam Bayshore Resort Pattaya Tennis Courts","racquet","Walking Street area / South Pattaya Beach Road","https://pattaya-gym.com/gyms/siam-bayshore-tennis/","https://siambayshorepattaya.com/sport-recreation/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Siam Bayshore Resort Pattaya Tennis Courts

Hi Siam Bayshore Resort Pattaya Tennis Courts team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/siam-bayshore-tennis/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"siam-country-club","Siam Country Club Pattaya","golf","East Pattaya / Pong, Bang Lamung","https://pattaya-gym.com/gyms/siam-country-club/","https://siamcountryclub.com/","+66 38 909 700","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Siam Country Club Pattaya

Hi Siam Country Club Pattaya team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/siam-country-club/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"silk-muay-thai","Silk Muay Thai","muay-thai","Pattaya","https://pattaya-gym.com/gyms/silk-muay-thai/","https://silkmuaythai.com/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Silk Muay Thai

Hi Silk Muay Thai team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/silk-muay-thai/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"sityodtong-pattaya","Sityodtong Pattaya","muay-thai","Naklua / Nong Prue","https://pattaya-gym.com/gyms/sityodtong-pattaya/","https://sityodtongthailand.com/","+66 38 251 489","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Sityodtong Pattaya

Hi Sityodtong Pattaya team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/sityodtong-pattaya/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"thai-polo-equestrian-club","Thai Polo & Equestrian Club","equestrian","Banglamung / Mabprachan Lake (25 min north of Pattaya)","https://pattaya-gym.com/gyms/thai-polo-equestrian-club/","https://www.thai-polo-club.com/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Thai Polo & Equestrian Club

Hi Thai Polo & Equestrian Club team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/thai-polo-equestrian-club/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"thai-sky-adventures-skydive","Thai Sky Adventures (Tandem Skydiving Pattaya)","adventure","Dropzone 25 km north of Pattaya / Rayong direction","https://pattaya-gym.com/gyms/thai-sky-adventures-skydive/","https://thaiskyadventures.com/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Thai Sky Adventures (Tandem Skydiving Pattaya)

Hi Thai Sky Adventures (Tandem Skydiving Pattaya) team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/thai-sky-adventures-skydive/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"thai-wake-park","Thai Wake Park Pattaya","watersports","East Pattaya near Mabprachan Lake","https://pattaya-gym.com/gyms/thai-wake-park/","https://www.thaiwakepark.com/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Thai Wake Park Pattaya

Hi Thai Wake Park Pattaya team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/thai-wake-park/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"underwater-world-pattaya","Underwater World Pattaya — Aquarium & Shark Dive Experience","watersports","Pattaya — Sukhumvit Road","https://pattaya-gym.com/gyms/underwater-world-pattaya/","https://underwaterworldpattaya.com/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Underwater World Pattaya — Aquarium & Shark Dive Experience

Hi Underwater World Pattaya — Aquarium & Shark Dive Experience team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/underwater-world-pattaya/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"venum-training-camp","Venum Training Camp Pattaya","muay-thai","Soi Khopai / off Thepprasit Road (1.8 km from Jomtien Beach)","https://pattaya-gym.com/gyms/venum-training-camp/","https://venom-mt.com/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Venum Training Camp Pattaya

Hi Venum Training Camp Pattaya team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/venum-training-camp/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"wave-pattaya","Wave Pattaya Watersports","watersports","Pattaya Beach / Jomtien Beach","https://pattaya-gym.com/gyms/wave-pattaya/","https://www.wavepattaya.com/","","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Wave Pattaya Watersports

Hi Wave Pattaya Watersports team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/wave-pattaya/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"wko-muay-thai","WKO Muay Thai & Fitness Pattaya (ISS Gym)","muay-thai","Central Pattaya / Pattaya Klang","https://pattaya-gym.com/gyms/wko-muay-thai/","https://world-kumite.org/","+66 87 137 0841","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — WKO Muay Thai & Fitness Pattaya (ISS Gym)

Hi WKO Muay Thai & Fitness Pattaya (ISS Gym) team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/wko-muay-thai/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
"yoga-pattaya-studio","Yoga Pattaya Studio","yoga","Thepprasit / Jomtien","https://pattaya-gym.com/gyms/yoga-pattaya-studio/","https://yogapattaya.com/","+66 95 573 9376","https://pattaya-gym.com/badge-listed.svg","Subject: Your venue on Pattaya.Gym — Yoga Pattaya Studio

Hi Yoga Pattaya Studio team,

We run https://pattaya-gym.com — independent directory of 158 Pattaya sport venues. Your free listing: https://pattaya-gym.com/gyms/yoga-pattaya-studio/

If you'd like to show visitors you're listed, link to your page or use our badge: https://pattaya-gym.com/badge-listed.svg

Reply with any corrections to hours or prices.

Tim — Pattaya.Gym"
